411.11	3.024	56623.16317	51718.77855	47370.39627	43417.98834	39059.24009	34697.59441	31129.80886	27417.59907	24391.65501	21112.44522	18144.88345	15474.51282	13008.89744	11011.24476	9084.08625	7442.40093	6211.85082	5198.24709	4398.93473	3968.12587	3828.04429	3913.51981	4345.01399	4994.17483	6087.85781	7362.1655	8814.77855	10669.85315	12892.56643	15484.85082	18146.49184	21138.16084	24719.55711	28500.82751	32166.7296	36602.69464	40715.45688	45494.75524
411.51	3.021	56125.71329	51247.73893	46821.53147	43003.4289	38664.32867	34250.54779	30791.29371	27117.38462	24014.07459	20747.64802	17925.53613	15163.338	12839.37529	10779.09091	8906.69464	7259.80186	6082.92541	5038.58508	4234.88578	3829.74359	3707.68765	3770.17949	4166.65035	4801.83217	5884.83683	7149.91142	8506.75524	10338.55711	12515.12121	15070.85548	17702.3986	20626.31702	24168.31702	27900.12121	31482.40559	35935.17716	39964.2634	44643.32867
411.92	3.018	54956.11655	50135.21678	45790.19114	42008.76923	37798.17949	33405.57576	30050.36364	26476.51748	23402.30303	20220.00932	17511.84848	14734.57343	12531.80653	10449.20513	8632.28205	7013.49184	5866.08392	4836.01166	4059.26807	3646.39161	3552.07459	3597.9021	3963.97436	4600.27972	5643.82051	6826.1655	8167.84848	9907.44056	12021.4359	14503.3986	17070.5338	19960.03963	23368.72727	27008.32634	30489.13054	34874.11888	38751.86014	43351.72727
412.32	3.015	53163.87646	48551.40559	44306.38695	40666.27506	36521.23543	32195.96737	28959.36131	25510.25408	22545.97436	19463.45921	16899.37995	14153.49184	12031.79487	10038.57343	8315.85082	6740.06993	5641.32401	4607.08392	3916.55944	3479.40793	3363.31702	3414.22378	3752.69231	4348.97902	5359.70163	6445.79254	7784.32634	9407.16783	11436.17949	13772.22145	16296.29138	18954.12821	22271.04895	25717.87179	29176.50117	33347.67366	37081.36131	41602.87879
412.73	3.012	50850.78089	46432.43357	42334.25641	38864.54312	34874.71096	30777.7669	27619.31702	24343.82051	21470.47552	18575.8648	16138.59207	13517.70396	11494.62704	9628.69464	7991.6317	6476.18182	5405.39627	4420.20513	3730.9627	3327.61072	3213.85781	3266.54312	3567.16084	4092.87646	5059.83683	6073.93007	7393.49883	8889.10956	10800.37995	13036.71562	15415.77156	17915.61072	21091.55711	24318.98601	27559.87879	31591.45688	35110.64569	39467.12121
413.14	3.009	48011.91841	43944.50583	40018.03263	36648.58508	32842.49184	29067.16084	26033.20746	22958.71096	20266.38695	17526.73427	15246.03963	12792.88578	10927.40793	9128.09557	7588.42657	6169.73193	5138.31469	4188.11888	3540.10023	3173.1655	3073.55012	3089.13986	3390.50583	3855.03263	4757.9627	5698.60373	6939.26107	8351.74592	10145.87879	12230.53846	14465.48485	16803.81585	19863.6014	22839.55944	25906.78089	29729.54312	33039.08858	37082.55245
413.54	3.006	45054.89977	41266.08858	37559.38695	34342.47086	30762.39627	27264.97436	24424.11422	21561.30536	19048.6993	16509.12121	14337.7366	12045.55478	10296.28438	8624.05828	7164.75291	5860.94872	4878.81585	3993.57576	3375.69231	3031.28671	2903.49417	2947.17483	3212.50583	3634.99767	4452.84848	5350.37296	6552.94172	7880.3683	9541.47086	11486.14219	13664.21911	15830.08858	18650.58741	21528.76224	24312.63869	27952.24009	31033.51748	34788.28904
413.95	3.003	41982.75058	38464.59207	35005.4662	31995.89977	28670.54545	25366.95571	22739.08858	20104.93007	17810.77389	15443.18415	13395.71562	11289.18182	9629.79953	8093.45455	6722.65734	5563.48252	4609.34033	3772.94172	3209.22844	2885.86713	2773.30536	2783.9324	3053.33566	3424.74126	4179.05594	5041.21911	6165.74592	7411.80886	8983.25175	10792.10723	12820.28438	14851.20746	17442.91375	20179.09324	22761.17949	26130.60606	29002.35664	32549.31235
414.35	3	39000.02098	35743.93939	32515.44988	29697.40793	26655.31702	23591.34033	21035.53846	18636.48718	16556.31235	14407.89277	12413.8042	10541.99767	8953.43357	7498.89044	6309.28438	5202.28904	4318.1655	3612.38228	3025.54079	2728.03497	2638.61072	2638.48485	2927.41026	3250.76923	3945.12121	4759.59674	5830.57809	7009.53147	8443.17483	10174.74126	12059.01632	13969.31235	16326.55245	18929.07925	21277.32867	24444.04429	27043.00466	30398.0676
414.76	2.997	36270.78322	33078.47319	30229.00932	27622.03497	24790.62704	21998.86014	19611.10723	17369.22145	15456.32634	13461.23077	11583.55012	9787.28438	8324.10256	7013.89044	5888.92541	4899.12587	4089.31235	3405.82284	2855.83217	2592.84615	2520.82984	2496.69697	2798.73193	3132.83217	3717.32867	4497.14685	5508.87413	6650.59441	7992.61305	9602.41492	11401.13753	13125.25874	15345.92308	17762.62704	19959.71562	22877.04196	25373.37063	28414.08858
415.17	2.994	33936.6993	30890.14452	28201.75991	25868.06061	23141.80653	20540.21678	18304.53846	16254.43823	14372.58508	12602.29138	10834.56876	9173.93706	7806.43823	6584.95338	5525.42424	4595.41725	3880.98834	3210.1655	2707.71795	2466.20746	2401.30303	2374.68298	2681.78322	2975.06527	3550.56876	4293.98135	5230.20047	6331.73193	7532.89977	9098.10023	10737.87879	12403.57576	14491.89277	16813.37063	18808.66667	21543.21212	24018.12821	26787.60373
415.57	2.991	31827.6014	29085.10023	26459.36597	24389.23077	21726.25874	19299.48252	17287.74359	15293.6993	13508.20513	11863.31235	10178.0979	8657.16317	7399.21678	6217.5035	5219.5338	4307.54545	3698.13287	3048.01632	2566.68065	2351.65268	2295.58974	2293.24476	2594.9324	2868.34266	3403.331	4147.3986	5009.669	6026.72494	7202.9627	8678.84149	10188.45921	11794.79487	13761.62471	15982.88578	17839.13986	20453.9697	22797.26573	25348.82984
415.98	2.988	30291.71329	27650.5035	25112.0979	23189.17949	20635.53846	18295.85781	16353.89277	14496.07226	12875.82984	11299.74592	9680.06527	8224.78788	7010.40793	5933.75291	4926.38928	4057.76457	3507.0979	2890.21911	2449.20979	2227.6014	2203.83683	2183.61538	2484.34033	2763.47786	3280.04895	3983.24242	4800.38928	5779.82751	6904.22844	8317.36597	9723.38928	11281.83217	13181.34499	15282.05594	17061.88112	19506.91142	21762.21445	24250.4289
416.39	2.985	29134.25408	26586.97436	24111.56876	22337.02098	19817.12121	17564.88112	15683.58741	13905.05128	12368.82517	10832.61072	9276.44289	7858.1655	6708.24709	5706.33566	4716.12587	3886.45455	3369.00466	2754.42191	2332.18415	2134.81818	2096.06993	2101.88578	2373.1655	2647.43357	3169.15618	3805.72261	4612.14918	5541.04895	6654.37063	7984.86014	9361.87179	10791.78322	12621.00466	14686.95804	16424.83683	18740.0373	20914.42191	23313.78788
416.79	2.982	28309.67599	25764.25175	23427.63869	21645.05594	19220.41026	17063.80653	15218.75291	13419.08858	11957.68531	10506.61772	8947.04895	7609.08159	6504.72727	5544.41492	4559.38928	3757.41725	3216.67832	2661.65734	2239.06294	2082.20513	2032.76457	2068.84848	2282.1958	2561.2028	3054.86713	3694.15152	4426.05128	5341.17716	6410.4662	7725.80653	9029.96503	10473.41725	12214.68531	14182.7366	15908.9627	18151.99534	20270.56177	22665.26107
417.2	2.979	27688.98601	25183.6014	22929.79487	21139.17483	18756.61305	16635.50583	14819.96037	13061.75291	11678.83916	10202.34033	8722.55711	7453.64336	6368.44289	5401.56177	4471.32867	3652.19114	3086.32867	2590.38928	2159.61538	2043.62005	1963.74126	2000.93473	2191.01632	2479.65734	2957.65734	3576.32634	4241.54545	5126.21212	6189.7669	7453.7366	8695.05594	10134.45455	11818.87413	13663.93007	15453.91375	17543.669	19684.83916	22037.83683
417.61	2.976	27270.99767	24733.45921	22602.77389	20763.47552	18440.05828	16319.93007	14516.6317	12845.75524	11435.17016	9988.92774	8579.37063	7296.11888	6257.13986	5298.90909	4339.78555	3612.39161	3016.51049	2541.47786	2104.55944	1992.77389	1921.4965	1929.74825	2103.10256	2422.16317	2878.05828	3472.88112	4152.1655	4982.90909	6036.2704	7243.10956	8486.41026	9856.2704	11493.98135	13297.18881	15087.91375	17107.50583	19232.92308	21658.9324
418.01	2.974	26969.40326	24381.14685	22290.5641	20476.66667	18216.18415	16077.62238	14289.67599	12679.97902	11269.85082	9831.72727	8435.34266	7174.99068	6163.98834	5222.73427	4260.82751	3587.19114	2944.04895	2488.37762	2090.15618	1971.61305	1883.93939	1884.86247	2050.91142	2352.94172	2798.69697	3384.17016	4048.81352	4812.7669	5900.49184	7031.23543	8228.86014	9535.57809	11178.82284	12948.41026	14763.27739	16687.64103	18778.06993	21141.78089
418.42	2.971	26706.65268	24187.88811	22083.52914	20269.76457	18046.45921	15948.84615	14126.7366	12545.54779	11141.16783	9714.70862	8361.95338	7094.20047	6107.3007	5169.62238	4233.31002	3533.35431	2901.61305	2488.58508	2058.10723	1963.28904	1851.3986	1843.51748	2037.15385	2313.24942	2752.5338	3309.2028	3976.35198	4705.61538	5785.57343	6879.19814	8130.75758	9353.00233	10991.81818	12712.03963	14532.80653	16403.63403	18453.42657	20776.85548
418.83	2.968	26470.87179	23949.98601	21899.36131	20090.34499	17838.67366	15794.67133	14021.12587	12435.26573	11023.83916	9605.41725	8331.77622	6981.1655	6039.95338	5104.29837	4193.98368	3498.50583	2884.24709	2443.6014	2040.86014	1920.87646	1817.77389	1809.48252	1990.51049	2277.85781	2710.02797	3235.09091	3880.77855	4621.59907	5682.18648	6760.07925	7998.54545	9218.53147	10835.93706	12533.57343	14344.45455	16201.92774	18252.25175	20475.70396
419.23	2.965	26258.61072	23790.07459	21653.338	19973.4965	17640.81585	15602.87646	13941.15385	12369.24942	10925.01632	9515.9324	8269.68531	6929.33333	5997.29604	5052.36131	4161.42424	3475.331	2873.65268	2409.95804	2055.14918	1891.45221	1780.51049	1793.29371	1969.06294	2238.64802	2687.94172	3204.89977	3866.31935	4607.36597	5623.51981	6712.45688	7928.75058	9181.80653	10777.96737	12472.6993	14234.88578	16135.52681	18126.50117	20365.54779
419.64	2.962	26043.68998	23663.32168	21521.7296	19851.55012	17462.94406	15454.64336	13867.92308	12323.89277	10828.10256	9422.5338	8189.71795	6912.9021	5963.6014	5011.92774	4128.64336	3418.21445	2846.7972	2389.11422	2034.82751	1861.22611	1749.27506	1783.97436	1947.41958	2219.09091	2655.82984	3188.63869	3880.34965	4584.67832	5649.0676	6695.09557	7969.39627	9222.47552	10853.20047	12529.07226	14213.43823	16199.34732	18136.05828	20285.1352
420.05	2.959	26044.59674	23595.89744	21424.08392	19797.99767	17386.24242	15399.95804	13811.65035	12239.62005	10811.73427	9342.81818	8171.42657	6861.2634	5902.67133	4934.98834	4037.47552	3352.12587	2787.00699	2359.85548	1972.43124	1809.44522	1721.73193	1759.82517	1926.90676	2200.57576	2647.64336	3177.52448	3900.99068	4617.2634	5678.55012	6746.19814	8030.00699	9312.40326	10935.8345	12711.81818	14308.78555	16435.30303	18260.49883	20437.97669
420.45	2.956	26041.55944	23554.48718	21352.74825	19767.65734	17328.07226	15378.68998	13817.27739	12147.20979	10813.20746	9282.84149	8112.01865	6818.79487	5872.67366	4879.48951	3966.11189	3305.72028	2743.17716	2322.87179	1927.11189	1773.82284	1674.20047	1754.25641	1917.04429	2196.49417	2665.82517	3176.84848	3945.92774	4657.65734	5753.3007	6777.77855	8119.14685	9478.06061	11039.34732	12886.52681	14437.06294	16657.39394	18457.79953	20695.18881
420.86	2.953	26036.5641	23528.79487	21353.08392	19703.08858	17314.85315	15342.40326	13788.14918	12052.92308	10776.39394	9248.65268	8067.24709	6792.85315	5832.58974	4834.34266	3923.13287	3265.72261	2685.51981	2294.83683	1905.64802	1744.4359	1661.58042	1763.13753	1921.16317	2214.83916	2680.79021	3234.69697	4011.40093	4728.30303	5822.51515	6903.55478	8239.56643	9659.93007	11217.12354	13069.93007	14663.85315	16887.07925	18691.24942	21054.29138
421.27	2.951	26018.41492	23544.6993	21397.82051	19676.7366	17317.58508	15370.88811	13780.22611	12069.98834	10751.35664	9256.36131	8053.7366	6815.65734	5820.54545	4777.00932	3955.28438	3219.5035	2645.85082	2275.27739	1876.94172	1683.06527	1654.662	1758.05128	1910.14219	2221.45688	2716.49883	3250.17249	4040.82051	4745.3683	5866.3683	6967.11655	8328.94172	9784.42657	11341.56177	13208.1958	14821.7669	17072.38695	18905.59207	21389.18182
421.67	2.948	26021.4965	23513.75058	21442.40559	19624.49184	17350.19347	15354.73427	13756.62937	12115.93473	10714.50583	9274.44056	8046.24242	6800.1958	5794.07925	4767.22611	3915.34732	3199.30303	2668.45221	2259.41725	1842.84848	1640.94172	1638.10723	1737.26807	1887.51515	2241.13287	2760.63636	3301.331	4088.7972	4810.0373	5909.87879	7061.52914	8423.14918	9856.18182	11457.64802	13269.6014	14973.76923	17142.0373	19046.77622	21594.97669
422.08	2.945	26080.71096	23590.55711	21519.71795	19694.48252	17521.31702	15450.53613	13819.56177	12232.47319	10798.68998	9351.56643	8091.62238	6863.22145	5789.60373	4790.00233	3967.30769	3207.96037	2686.71329	2272.52448	1869.24709	1671.58741	1653.37762	1762.1655	1895.18415	2241.5711	2789.12121	3344.72727	4109.10956	4872.26107	5953.37762	7125.34965	8512.40093	9875.94172	11550.32867	13313.95338	15100.16317	17245.6993	19185.00233	21740.60606
