413.54	3.006	0.00211	0.0043	0.00464	0.00723	0.01021	0.01538	0.01298	0.01594	0.01719	0.0191	0.02046	0.02266	0.02183	0.02382	0.02287	0.01968	0.00998	0.00582	0.00241	0.00382	0.0037	0.00249
413.95	3.003	0.0014	0.00473	0.00633	0.00695	0.00981	0.01512	0.01309	0.01687	0.01746	0.01959	0.02136	0.02356	0.02361	0.02503	0.02464	0.02194	0.00973	0.00564	0.0028	0.00358	0.00379	0.00388
414.35	3	0.00128	0.00489	0.00729	0.00696	0.01034	0.01504	0.01427	0.01727	0.01808	0.02072	0.02186	0.02393	0.02406	0.02596	0.02501	0.02275	0.00937	0.00536	0.00278	0.00452	0.00392	0.0033
414.76	2.997	0.00223	0.0056	0.00824	0.00715	0.01045	0.01437	0.01537	0.01765	0.01892	0.02166	0.0227	0.0233	0.0251	0.02687	0.0255	0.02241	0.01175	0.00461	0.00263	0.00533	0.00426	0.00298
415.17	2.994	0.00269	0.00549	0.00867	0.00752	0.01086	0.01436	0.01435	0.01758	0.01888	0.02093	0.02375	0.02226	0.02608	0.02688	0.02631	0.02247	0.0122	0.00382	0.00239	0.00613	0.00535	0.00217
415.57	2.991	0.00223	0.00466	0.00854	0.00701	0.01123	0.0147	0.01552	0.01865	0.01804	0.02109	0.02453	0.02171	0.02618	0.02719	0.02713	0.02217	0.01232	0.00309	0.00239	0.00727	0.00586	0.00287
415.98	2.988	0.00177	0.00581	0.00772	0.00631	0.01138	0.01495	0.01561	0.01808	0.0181	0.02123	0.02385	0.02195	0.02645	0.02749	0.02744	0.02096	0.01171	0.00274	0.00178	0.00767	0.00559	0.00282
416.39	2.985	0.00306	0.00683	0.00723	0.00577	0.01106	0.01439	0.01507	0.0177	0.01803	0.02094	0.02415	0.02187	0.02702	0.02739	0.02819	0.01973	0.0113	0.00383	0.00135	0.00785	0.0046	0.0032
416.79	2.982	0.00304	0.007	0.00596	0.00637	0.01195	0.01434	0.01472	0.01817	0.0177	0.02064	0.0228	0.02207	0.02676	0.02676	0.02748	0.01887	0.01124	0.00318	0.00101	0.00672	0.00377	0.00323
417.2	2.979	0.00423	0.0058	0.00517	0.00647	0.01297	0.01457	0.01545	0.0173	0.01765	0.01979	0.02247	0.02359	0.02718	0.02721	0.02661	0.01928	0.01114	0.00328	0.00133	0.00585	0.00267	0.0034
417.61	2.976	0.00405	0.00431	0.00474	0.00616	0.01154	0.01424	0.01555	0.01641	0.01752	0.01925	0.02228	0.02451	0.0254	0.02637	0.02649	0.02015	0.01126	0.00268	0.00145	0.00545	0.00173	0.00305
418.01	2.974	0.00307	0.00384	0.00555	0.00688	0.0105	0.01382	0.01594	0.01593	0.0172	0.01838	0.0212	0.0249	0.02463	0.02689	0.02639	0.02206	0.01117	0.00411	0.00108	0.00282	0.00145	0.00392
418.42	2.971	0.00352	0.00378	0.0059	0.0078	0.01022	0.01328	0.01746	0.01555	0.01851	0.01911	0.02145	0.02509	0.02312	0.02724	0.02628	0.02193	0.01187	0.00533	7.03263E-4	0.00125	0.00165	0.00365
418.83	2.968	0.00308	0.0039	0.00559	0.00823	0.00906	0.0126	0.01819	0.01495	0.01969	0.02	0.02213	0.02388	0.02319	0.0276	0.02732	0.02296	0.01413	0.00528	0.00157	-9.92308E-4	0.00144	0.00414
419.23	2.965	0.00237	0.00367	0.00477	0.00839	0.00968	0.01342	0.01643	0.01401	0.01889	0.02001	0.02338	0.02358	0.02392	0.02751	0.0266	0.02394	0.01439	0.00586	5.56876E-4	-0.00205	0.00227	0.00453
419.64	2.962	0.00261	0.00385	0.00434	0.00808	0.01054	0.01382	0.01717	0.01513	0.0192	0.02052	0.02472	0.02435	0.02389	0.02846	0.02679	0.02499	0.01373	0.00676	0.0012	-0.00178	0.00213	0.00621
420.05	2.959	0.0029	0.00503	0.00399	0.00775	0.01047	0.0137	0.01715	0.01438	0.01987	0.02069	0.02435	0.02532	0.02423	0.0285	0.02714	0.02535	0.01311	0.00721	7.0303E-4	-0.00121	0.0024	0.0056
420.45	2.956	0.00375	0.00607	0.00305	0.00735	0.01066	0.01358	0.01661	0.01507	0.01911	0.02095	0.02496	0.02553	0.02604	0.02916	0.02775	0.02462	0.01348	0.00697	2.91841E-4	-8.62704E-4	0.00224	0.00598
420.86	2.953	0.0033	0.00628	0.00241	0.00767	0.01222	0.01396	0.01541	0.01594	0.01871	0.02087	0.02417	0.02619	0.02659	0.02864	0.02754	0.02476	0.01382	0.00579	-6.53846E-4	1.85315E-4	0.00254	0.0055
421.27	2.951	0.00525	0.00583	0.0031	0.00671	0.01293	0.01384	0.01533	0.01617	0.01809	0.01998	0.02411	0.02763	0.02756	0.02902	0.02791	0.02459	0.01393	0.0041	-3.64802E-4	0.00102	0.00274	0.00493
421.67	2.948	0.00459	0.0051	0.0041	0.00659	0.01179	0.01323	0.01523	0.01609	0.01676	0.01988	0.02273	0.02691	0.02765	0.02996	0.02891	0.02331	0.01331	0.00309	-3.67832E-4	0.00105	0.00272	0.00282
422.08	2.945	0.00414	0.00527	0.00619	0.00691	0.011	0.01348	0.01545	0.01573	0.0162	0.01994	0.02253	0.02731	0.02687	0.0306	0.02992	0.02288	0.01263	0.00323	-4.25175E-4	8.83916E-4	0.00323	0.00269
422.49	2.942	0.00371	0.00554	0.00801	0.00741	0.01031	0.01332	0.01657	0.01617	0.01689	0.02037	0.02332	0.0269	0.02703	0.03079	0.03048	0.02198	0.01122	0.00375	5.29138E-5	0.00147	0.00303	0.00268
422.9	2.939	0.00335	0.00542	0.00828	0.00637	0.00996	0.01312	0.01725	0.01591	0.01663	0.02074	0.02364	0.02573	0.0277	0.03077	0.03056	0.02134	0.01017	0.00276	5.48951E-4	0.00118	0.00234	0.00306
423.3	2.936	0.00285	0.00582	0.0085	0.00624	0.01067	0.01436	0.01689	0.01438	0.01647	0.02106	0.02447	0.02521	0.02717	0.03013	0.02849	0.01938	0.01047	0.00274	9.87879E-4	0.00209	0.00234	0.00338
423.71	2.934	0.00222	0.00502	0.00964	0.00668	0.01061	0.0148	0.01681	0.01521	0.01791	0.0204	0.02526	0.02625	0.02694	0.03003	0.02747	0.01857	0.01025	0.00248	0.00169	0.0021	0.00179	0.00384
424.12	2.931	0.00258	0.00536	0.00922	0.00656	0.01036	0.01505	0.01706	0.01538	0.01825	0.02065	0.02487	0.0263	0.02641	0.02861	0.02602	0.01795	0.0102	0.00179	0.00128	0.00203	0.00219	0.0022
424.53	2.928	0.00283	0.00434	0.00792	0.0066	0.01006	0.01413	0.0168	0.01616	0.01887	0.02128	0.02497	0.02508	0.0275	0.02827	0.02551	0.01636	0.01057	0.00127	1.69697E-4	0.00208	8.15385E-4	0.00206
424.93	2.925	0.00237	0.00451	0.00637	0.0064	0.01056	0.01368	0.01654	0.01736	0.01923	0.0214	0.0242	0.02548	0.02791	0.02691	0.02434	0.017	0.01104	0.00226	3.70629E-5	0.00292	0.00145	6.40326E-4
425.34	2.922	0.00231	0.00454	0.00569	0.00643	0.01084	0.0131	0.01576	0.01795	0.01919	0.0207	0.02345	0.02525	0.02816	0.02725	0.02362	0.0181	0.01298	0.00227	2.79254E-4	0.00266	0.0026	-2.74359E-4
425.75	2.92	0.00109	0.00466	0.00472	0.00552	0.01055	0.01441	0.01696	0.0176	0.0189	0.01988	0.02203	0.02429	0.02728	0.02711	0.0239	0.01838	0.01298	0.0032	5.23543E-4	0.0028	0.00292	-2.11422E-4
426.16	2.917	0.00186	0.00502	0.00558	0.00542	0.01014	0.0144	0.01745	0.01716	0.0184	0.02054	0.02142	0.02418	0.02637	0.02633	0.02537	0.01918	0.01246	0.00271	9.40793E-4	0.00436	0.00334	4.00233E-4
426.56	2.914	0.00267	0.00431	0.00607	0.00634	0.01047	0.01434	0.0183	0.01765	0.01868	0.02057	0.02099	0.0242	0.02695	0.02674	0.02543	0.02064	0.011	0.00305	1.36131E-4	0.00541	0.0034	0.00152
426.97	2.911	0.00339	0.00411	0.00669	0.00529	0.01018	0.01474	0.0187	0.0171	0.01884	0.02098	0.02038	0.02354	0.0263	0.02608	0.02601	0.02074	0.0105	0.00291	9.04196E-4	0.00513	0.00289	0.00246
427.38	2.908	0.00419	0.00525	0.00761	0.00517	0.0102	0.01609	0.01801	0.01615	0.01907	0.02174	0.02128	0.02269	0.02464	0.02637	0.02533	0.01953	0.01166	0.0026	0.00154	0.00558	0.00327	0.00247
427.79	2.906	0.0037	0.00381	0.00772	0.00543	0.01055	0.01577	0.01745	0.0169	0.01877	0.02158	0.02257	0.02377	0.02498	0.02554	0.02522	0.02	0.01117	0.00205	0.00105	0.00395	0.00283	0.00216
428.19	2.903	0.00428	0.00344	0.00828	0.00482	0.0107	0.01487	0.01686	0.01665	0.01848	0.02213	0.02287	0.02422	0.0252	0.02537	0.02532	0.01999	0.00971	0.00262	4.64103E-4	0.00316	0.00204	0.00158
428.6	2.9	0.00311	0.00294	0.0079	0.00451	0.01126	0.01319	0.01718	0.01671	0.01783	0.02227	0.02321	0.02425	0.026	0.02673	0.02593	0.01863	0.00901	0.00245	1.5711E-4	0.00336	0.00133	0.0015
429.01	2.897	0.00226	0.00387	0.00675	0.00435	0.01217	0.01314	0.01572	0.01755	0.01695	0.02269	0.02394	0.02456	0.02692	0.02931	0.0258	0.01928	0.0096	0.00317	-5.39394E-4	0.00345	0.0029	0.00105
429.42	2.895	9.15618E-4	0.00406	0.00714	0.00453	0.01225	0.01246	0.01425	0.0174	0.01679	0.02241	0.02452	0.0246	0.02678	0.03084	0.02478	0.01923	0.0094	0.00264	-8.29604E-4	0.00286	0.00432	0.00157
429.83	2.892	-7.57576E-5	0.00452	0.00504	0.00373	0.01279	0.01237	0.01492	0.01703	0.01635	0.02144	0.02463	0.02429	0.02581	0.03235	0.02558	0.01804	0.00852	0.00239	-8.07925E-4	0.00253	0.00547	0.00232
430.23	2.889	1.64802E-4	0.00525	0.00431	0.00463	0.01189	0.01166	0.01426	0.01625	0.01667	0.02131	0.02359	0.02434	0.02596	0.03347	0.02649	0.0177	0.0077	0.00138	-0.00106	0.00311	0.0053	0.00182
430.64	2.886	5.4965E-4	0.005	0.00382	0.00522	0.01193	0.01291	0.01392	0.01657	0.01811	0.0207	0.02338	0.0251	0.02689	0.03328	0.02666	0.01721	0.00695	-5.05828E-5	-0.0018	0.00271	0.00485	0.00314
431.05	2.884	7.14219E-4	0.00566	0.0047	0.00493	0.00993	0.01424	0.0139	0.01647	0.0194	0.02031	0.02339	0.02508	0.02698	0.03222	0.02675	0.0169	0.00642	-8.62471E-4	-9.00466E-4	0.00173	0.0039	0.00246
431.46	2.881	0.00173	0.0052	0.00448	0.00538	0.00891	0.01491	0.01344	0.01652	0.02009	0.01972	0.02474	0.02547	0.02726	0.03135	0.02646	0.01735	0.00669	-0.00268	-0.001	0.00176	0.0034	0.0019
431.87	2.878	0.00233	0.00392	0.00435	0.00558	0.00857	0.01524	0.01555	0.01655	0.02022	0.01925	0.02638	0.02553	0.02866	0.02962	0.02617	0.01807	0.00619	-0.00346	-0.0014	9.75524E-4	0.00223	0.0018
432.28	2.875	0.00294	0.00406	0.00545	0.00496	0.00818	0.01561	0.01687	0.01596	0.02117	0.01958	0.02654	0.027	0.02955	0.02907	0.0256	0.01737	0.00472	-0.00268	-0.00173	0.00174	9.94406E-4	0.0019
432.68	2.873	0.00256	0.00425	0.0056	0.00516	0.00929	0.01642	0.01766	0.01677	0.02042	0.02023	0.02584	0.02791	0.02994	0.02979	0.02629	0.01736	0.00501	-0.00231	-0.00152	0.00242	6.28904E-4	0.00219
433.09	2.87	0.00349	0.00345	0.00603	0.00569	0.01017	0.01665	0.01689	0.0168	0.02065	0.02073	0.02652	0.02765	0.03022	0.03143	0.02582	0.0187	0.0057	-0.00229	-0.00168	0.00281	6.0676E-4	0.00327
433.5	2.867	0.00365	0.00394	0.00646	0.00587	0.01046	0.01569	0.01763	0.01664	0.02069	0.02128	0.02641	0.02845	0.02988	0.03133	0.02505	0.01897	0.00585	-0.00162	-0.00185	0.00264	8.28671E-4	0.00379
433.91	2.865	0.00437	0.00545	0.00517	0.00681	0.01188	0.01529	0.01706	0.0166	0.02039	0.02111	0.02606	0.02794	0.02869	0.03188	0.02458	0.01841	0.00571	-0.0014	-0.00212	0.0025	0.00119	0.00303
434.32	2.862	0.00419	0.00499	0.00445	0.00705	0.01269	0.01546	0.01666	0.01689	0.02069	0.02137	0.02533	0.02814	0.02732	0.0316	0.02514	0.0185	0.00532	-3.57343E-4	-0.00246	0.00294	0.00146	0.00244
434.73	2.859	0.00446	0.0057	0.00404	0.00732	0.01337	0.01605	0.01672	0.01793	0.02035	0.02237	0.02529	0.02819	0.02665	0.03049	0.02582	0.01651	0.0056	-2.64336E-4	-0.00361	0.00168	0.00207	0.00246
435.14	2.857	0.00434	0.00524	0.00408	0.00714	0.01279	0.01621	0.01612	0.0181	0.02033	0.02177	0.02455	0.02792	0.02606	0.03063	0.02669	0.01627	0.00556	-0.00142	-0.00335	4.87413E-4	0.00222	0.0014
435.54	2.854	0.00463	0.00388	0.00329	0.00687	0.01246	0.01559	0.01554	0.01906	0.0201	0.02145	0.02438	0.02692	0.02608	0.02849	0.02775	0.0161	0.00557	-0.00168	-0.00243	4.72028E-4	0.00247	6.61072E-4
435.95	2.851	0.00371	0.00428	0.00325	0.00654	0.01194	0.01507	0.017	0.01942	0.02027	0.02102	0.02437	0.02532	0.02646	0.028	0.02682	0.01538	0.00592	-0.00163	-0.00163	0.00114	0.00244	5.03963E-4
436.36	2.849	0.00275	0.00435	0.00376	0.00612	0.01196	0.01444	0.01722	0.01884	0.02053	0.022	0.02465	0.02589	0.02639	0.02798	0.02718	0.0157	0.00576	-7.65967E-4	-9.10956E-4	0.0015	0.00236	-6.52681E-5
436.77	2.846	0.00188	0.0033	0.00425	0.00627	0.01172	0.01464	0.01658	0.01902	0.01995	0.02256	0.02395	0.02613	0.02716	0.02889	0.02813	0.01684	0.00545	-2.13753E-4	6.06294E-4	0.00109	0.00172	3.53846E-4
437.18	2.843	0.00138	0.00294	0.00429	0.00683	0.01179	0.01439	0.01684	0.01735	0.0205	0.02245	0.0243	0.02608	0.02772	0.02949	0.02796	0.01736	0.00586	-9.90909E-4	0.00118	0.00101	0.00116	3.47086E-4
437.59	2.841	0.00107	0.00405	0.00406	0.00667	0.01174	0.01427	0.01802	0.01664	0.02049	0.02353	0.02493	0.02703	0.02877	0.02971	0.02809	0.01898	0.00632	-9.74359E-5	0.00122	3.71096E-4	0.00149	-1.95338E-4
438	2.838	0.00147	0.00472	0.00343	0.00725	0.0124	0.01506	0.01733	0.01703	0.02114	0.02417	0.02588	0.02816	0.03015	0.03141	0.0283	0.02015	0.00634	-0.00103	0.00126	-0.00102	0.00167	-5.73893E-4
438.41	2.835	0.00162	0.0032	0.00297	0.00733	0.01236	0.01618	0.01755	0.01764	0.02132	0.02525	0.02762	0.02958	0.0307	0.03303	0.02997	0.02116	0.00666	1.50583E-4	3.9627E-5	-0.00161	0.00135	8.27972E-4
438.82	2.833	0.00284	0.00484	0.0033	0.00784	0.01168	0.01757	0.01819	0.01862	0.02086	0.02746	0.02849	0.03066	0.0318	0.03494	0.03032	0.02105	0.00773	2.97203E-4	-0.00129	-0.00314	0.00138	0.0013
439.23	2.83	0.00248	0.00502	0.00273	0.00692	0.01195	0.01861	0.01822	0.01997	0.02158	0.02682	0.0282	0.0306	0.03352	0.03622	0.0318	0.02202	0.00799	-0.00113	-6.09091E-4	-0.00321	0.0011	0.00176
439.63	2.827	0.0037	0.00568	0.00195	0.00664	0.0123	0.01894	0.01791	0.02096	0.02233	0.02668	0.02852	0.03057	0.03567	0.03633	0.03042	0.02245	0.00842	-0.00146	-4.58508E-4	-0.00193	3.09091E-4	6.51282E-4
440.04	2.825	0.00271	0.00824	0.00209	0.00679	0.01259	0.01799	0.01835	0.02175	0.02356	0.0266	0.02837	0.03096	0.03623	0.03727	0.02912	0.0226	0.00731	-0.00245	-6.67366E-4	-0.00109	-6.94639E-5	0.00152
440.45	2.822	0.00279	0.00893	0.0028	0.00658	0.01322	0.01788	0.01779	0.02244	0.02355	0.02777	0.03011	0.03071	0.03568	0.03752	0.02811	0.02294	0.00623	-0.00283	-0.00267	-5.42424E-4	-6.5035E-5	0.00153
440.86	2.819	0.0026	0.00937	0.00397	0.00659	0.01279	0.01761	0.01794	0.02265	0.02382	0.02793	0.03124	0.0297	0.0344	0.03759	0.02666	0.02155	0.00277	-0.00366	-0.00286	9.13287E-4	-9.06294E-4	0.00174
441.27	2.817	0.00226	0.00945	0.0039	0.00628	0.01341	0.01694	0.01859	0.02276	0.02456	0.02854	0.03186	0.02858	0.03427	0.03622	0.02642	0.02031	0.00162	-0.00315	-0.00391	0.00221	-8.02564E-4	0.00167
441.68	2.814	0.00243	0.00904	0.00412	0.00606	0.01408	0.01663	0.01988	0.0237	0.02485	0.02859	0.03199	0.02836	0.03426	0.03513	0.027	0.02096	2.55944E-4	-0.00407	-0.00341	0.00221	-2.04895E-4	0.00127
442.09	2.812	0.00264	0.008	0.00446	0.00704	0.01422	0.01709	0.01982	0.02399	0.02544	0.02777	0.03171	0.02854	0.03544	0.03439	0.02689	0.02074	-1.61538E-4	-0.00478	-0.00373	0.0018	-5.67832E-4	0.00157
442.5	2.809	0.00347	0.00548	0.00439	0.00811	0.01366	0.01785	0.02044	0.02349	0.02493	0.02752	0.03176	0.02879	0.03485	0.0336	0.02718	0.01914	-2.42191E-4	-0.00446	-0.00251	0.00123	-9.61072E-4	0.00234
442.91	2.806	0.00412	0.00426	0.0045	0.00844	0.01349	0.01919	0.02113	0.02371	0.02395	0.02797	0.03011	0.02924	0.03552	0.03245	0.02774	0.01794	6.33566E-4	-0.00441	-0.00192	2.09557E-4	3.16317E-4	0.0018
443.32	2.804	0.00423	0.0028	0.00389	0.00789	0.01362	0.01907	0.02098	0.02341	0.02398	0.02709	0.02846	0.0304	0.03581	0.03242	0.02895	0.01802	7.55711E-4	-0.00542	-4.34732E-4	3.24242E-4	2.81352E-4	0.00169
443.73	2.801	0.00507	0.00294	0.00369	0.008	0.01315	0.01919	0.0205	0.02202	0.02295	0.0265	0.02713	0.03244	0.03571	0.03293	0.02853	0.01895	0.00217	-0.00558	-0.00104	5.08159E-5	1.338E-4	5E-4
444.14	2.799	0.00424	0.00487	0.00304	0.00782	0.01185	0.0189	0.01981	0.02153	0.02311	0.02667	0.02652	0.03353	0.03521	0.03361	0.02904	0.01888	0.00225	-0.00491	-0.00174	-4.17949E-4	0.0014	0.00103
